Date,Airport,Departure Punctuality %,Arrival Punctuality %,Avg Departure Schedule Delay,Avg Arrival Schedule Delay,Avg Departure - Arrival Schedule Delay,Operated Schedules %,Country,Month,Weekday,Is_Weekend,Season,Airport_Size,Temperature,Precipitation,WindSpeed,Delayed
2023-01-19,Paris Orly,23.17,33.54,70.32560976,46.88670886,23.4389009,76.74,France,1,3,0,Winter,Medium,0.2,2.5,14.5,1
2024-10-15,Nice,76.92,81.07,11.48901099,8.78234714,2.706663849,94.36,France,10,1,0,Autumn,Medium,19.2,0.0,16.7,0
2022-06-28,Paris Charles de Gaulle,39.97,65.87,32.7184466,19.20320513,13.51524147,96.16,France,6,1,0,Summer,Large,17.9,0.0,10.9,1
2026-03-09,Paris Orly,83.61,87.84,7.882943144,5.737218468,2.145724675,95.57,France,3,0,0,Spring,Medium,11.4,0.2,9.9,0
2023-06-23,Paris Charles de Gaulle,30.46,60.18,42.50505128,24.23823529,18.26681599,92.85,France,6,4,0,Summer,Large,19.4,0.2,16.2,1
2024-07-14,Paris Orly,50.63,54.49,27.90566038,26.42874097,1.476919407,94.94,France,7,6,1,Summer,Medium,18.2,0.0,8.9,1
2022-09-23,Paris Charles de Gaulle,51.71,69.7,22.98205546,16.5333595,6.448695967,97.81,France,9,4,0,Autumn,Large,13.3,0.0,10.0,1
2024-03-11,Nice,76.21,77.66,12.12621359,10.46463621,1.661577382,95.45,France,3,0,0,Spring,Medium,9.1,5.8,11.0,0
2024-02-27,Paris Orly,79.66,84.58,10.72930791,7.633194444,3.096113465,96.79,France,2,1,0,Winter,Medium,6.2,0.2,27.2,0
2023-10-27,Paris Orly,64.5,75.44,19.47337278,14.78816568,4.685207101,95.82,France,10,4,0,Autumn,Medium,12.1,6.7,26.0,1
2022-01-07,Paris Charles de Gaulle,66.81,79.86,14.32361718,10.74057315,3.583044024,95.27,France,1,4,0,Winter,Large,4.5,5.2,27.6,0
2024-06-16,Paris Charles de Gaulle,51.1,72.96,23.78770132,14.69274924,9.094952073,97.17,France,6,6,1,Summer,Large,14.9,2.9,29.9,1
2026-02-22,Nice,75.0,84.35,11.23717949,7.055555556,4.181623932,85.33,France,2,6,1,Winter,Medium,10.9,0.0,8.9,0
2023-04-29,Paris Orly,47.37,67.83,26.52,19.96008159,6.559918415,94.43,France,4,5,1,Spring,Medium,12.2,0.1,14.5,1
2022-01-12,Paris Orly,84.0,86.75,11.07666667,7.978587196,3.09807947,92.68,France,1,2,0,Winter,Medium,0.1,0.0,10.5,0
2024-12-08,Paris Charles de Gaulle,62.69,76.73,17.24006908,10.34807578,6.8919933,95.75,France,12,6,1,Winter,Large,6.8,3.8,26.6,1
2022-04-10,Nice,59.56,75.96,20.57076503,15.88114754,4.689617486,93.03,France,4,6,1,Spring,Medium,12.1,0.0,18.1,1
2023-08-01,Paris Orly,34.85,58.68,39.87296417,26.36019979,13.51276438,94.28,France,8,1,0,Summer,Medium,18.6,4.0,29.5,1
2026-05-12,Paris Charles de Gaulle,77.89,85.84,12.9037594,8.307990868,4.595768531,95.86,France,5,1,0,Spring,Large,9.2,0.2,13.2,0
2026-03-10,Paris Orly,87.39,89.71,7.411764706,4.427983539,2.983781167,95.26,France,3,1,0,Spring,Medium,11.6,2.2,13.0,0
2022-07-11,Nice,43.37,54.05,38.46987952,25.97271557,12.49716395,83.08,France,7,0,0,Summer,Medium,25.8,0.0,11.6,1
2024-02-16,Paris Orly,69.83,87.07,14.41016949,7.172222222,7.237947269,92.38,France,2,4,0,Winter,Medium,12.0,1.7,21.4,0
2022-09-14,Paris Charles de Gaulle,47.85,64.47,25.74562798,17.59480171,8.150826266,97.4,France,9,2,0,Autumn,Large,20.2,17.2,17.1,1
2024-08-27,Paris Charles de Gaulle,65.29,76.13,16.9501607,13.01673488,3.933425818,96.85,France,8,1,0,Summer,Large,18.6,0.0,9.1,1
2022-05-28,Paris Charles de Gaulle,55.43,67.43,20.28333333,15.68991228,4.593421053,95.18,France,5,5,1,Spring,Large,13.9,0.0,21.1,1
2023-06-23,Paris Orly,35.94,56.3,34.48115942,25.63465298,8.846506439,93.78,France,6,4,0,Summer,Medium,20.3,0.0,11.3,1
2023-08-05,Paris Charles de Gaulle,39.29,60.32,34.27329193,23.22642857,11.04686335,95.58,France,8,5,1,Summer,Large,15.3,2.2,31.1,1
2023-08-14,Paris Orly,47.47,65.61,26.93164557,17.00562633,9.926019243,93.82,France,8,0,0,Summer,Medium,20.4,7.1,18.6,1
2026-01-25,Paris Orly,81.25,79.35,11.91176471,12.16527778,-0.253513072,95.45,France,1,6,1,Winter,Medium,5.1,1.5,16.7,0
2024-12-09,Nice,77.3,81.71,11.94478528,10.18678862,1.757996658,91.62,France,12,0,0,Winter,Medium,8.8,0.1,7.4,0
2025-05-20,Paris Charles de Gaulle,66.72,81.35,15.71893491,10.73127753,4.987657378,95.42,France,5,1,0,Spring,Large,17.3,0.0,17.0,1
2022-07-13,Paris Orly,58.33,78.01,23.27083333,13.43499427,9.835839061,89.46,France,7,2,0,Summer,Medium,27.1,0.0,22.0,1
2024-08-19,Paris Charles de Gaulle,58.32,72.79,21.48262265,14.94721455,6.535408101,95.83,France,8,0,0,Summer,Large,16.6,0.0,8.0,1
2025-12-08,Nice,77.58,84.24,13.81818182,10.0,3.818181818,88.08,France,12,0,0,Winter,Medium,10.1,0.0,10.1,0
2025-06-24,Nice,66.94,77.24,18.00816327,15.26280488,2.745358387,89.68,France,6,1,0,Summer,Medium,25.4,0.0,10.1,1
2026-05-12,Nice,74.37,83.73,12.79899497,8.935167464,3.863827511,88.09,France,5,1,0,Spring,Medium,21.0,0.0,19.1,0
2025-08-06,Paris Orly,59.64,76.12,17.98813056,11.74497512,6.243155439,96.57,France,8,2,0,Summer,Medium,18.6,0.0,7.4,1
2022-09-12,Paris Orly,68.21,79.14,15.5781893,10.70005112,4.878138176,97.04,France,9,0,0,Autumn,Medium,19.3,0.0,11.3,1
2024-08-21,Paris Orly,69.72,75.55,14.87697161,12.85480669,2.022164921,94.41,France,8,2,0,Summer,Medium,16.3,0.0,14.7,0
2023-08-29,Paris Orly,73.65,73.18,15.23952096,14.66472303,0.574797926,94.96,France,8,1,0,Summer,Medium,16.0,0.8,11.7,1
2025-04-20,Paris Orly,71.51,86.3,12.54375,7.306559767,5.237190233,96.1,France,4,6,1,Spring,Medium,12.9,6.2,17.7,0
2023-05-25,Paris Orly,61.74,67.75,17.19292605,15.46802389,1.724902158,96.28,France,5,3,0,Spring,Medium,15.0,0.0,24.1,1
2024-05-10,Paris Charles de Gaulle,72.28,81.71,16.00629921,11.82799797,4.178301245,97.4,France,5,4,0,Spring,Large,16.0,0.0,15.8,1
2023-04-11,Paris Orly,66.67,72.57,17.79928315,13.91521991,3.884063247,98.6,France,4,1,0,Spring,Medium,10.2,5.9,22.0,1
2022-06-16,Nice,60.7,71.14,23.07462687,14.72106136,8.353565506,84.85,France,6,3,0,Summer,Medium,24.7,0.0,9.7,1
2024-01-30,Paris Charles de Gaulle,72.65,84.36,16.47222222,10.1051797,6.367042518,94.76,France,1,1,0,Winter,Large,9.1,0.1,15.1,1
2026-01-07,Paris Charles de Gaulle,18.56,32.93,92.33932136,74.41743641,17.92188494,80.54,France,1,2,0,Winter,Large,-0.8,3.0,22.1,1
2025-10-06,Nice,56.69,69.01,21.94488189,15.96763085,5.977251036,86.49,France,10,0,0,Autumn,Medium,17.5,0.0,17.5,1
2026-04-27,Paris Orly,79.53,87.72,10.70623145,5.581387226,5.124844228,96.87,France,4,0,0,Spring,Medium,16.4,0.0,12.8,0
2023-02-27,Nice,63.86,77.33,16.48985944,12.60211111,3.887748327,87.24,France,2,0,0,Winter,Medium,8.7,2.1,22.3,1
2022-04-06,Nice,79.05,82.61,8.244369369,8.085817805,0.158551564,86.96,France,4,2,0,Spring,Medium,10.9,0.0,11.6,0
2026-04-04,Paris Charles de Gaulle,72.24,82.6,12.53733766,9.176666667,3.360670996,95.88,France,4,5,1,Spring,Large,13.6,0.5,19.4,0
2025-03-27,Nice,75.15,75.57,15.24242424,12.78986742,2.452556818,91.85,France,3,3,0,Spring,Medium,13.8,0.0,17.4,1
2025-05-13,Paris Charles de Gaulle,56.12,77.85,21.92985075,12.05781487,9.872035875,93.91,France,5,1,0,Spring,Large,15.0,0.2,7.1,1
2023-12-05,Paris Charles de Gaulle,61.97,78.57,18.81494058,12.94092971,5.874010872,96.6,France,12,1,0,Winter,Large,6.7,9.3,30.3,1
2024-04-02,Paris Orly,80.54,85.77,10.39299611,7.918269231,2.474726878,91.7,France,4,1,0,Spring,Medium,10.4,0.5,32.8,0
2022-03-22,Nice,81.13,84.55,10.28301887,8.902878788,1.38014008,94.96,France,3,1,0,Spring,Medium,10.0,0.0,24.0,0
2024-03-14,Nice,81.15,92.11,7.628272251,4.638596491,2.98967576,89.91,France,3,3,0,Spring,Medium,10.7,0.0,8.0,0
2022-01-25,Paris Charles de Gaulle,62.22,87.39,18.02556818,7.912698413,10.11286977,94.21,France,1,1,0,Winter,Large,-0.6,0.0,9.8,1
2025-05-19,Paris Orly,47.32,55.96,27.06040268,22.63907285,4.421329837,87.43,France,5,0,0,Spring,Medium,16.5,0.0,13.0,1
2024-12-01,Paris Charles de Gaulle,50.43,73.04,22.09982788,13.99642857,8.103399312,96.54,France,12,6,1,Winter,Large,4.9,0.0,15.9,1
2026-05-03,Nice,68.03,75.3,18.40892193,14.75305445,3.655867484,86.83,France,5,6,1,Spring,Medium,16.7,0.0,9.0,1
2025-04-07,Nice,76.07,85.05,11.26068376,7.802725857,3.457957904,91.92,France,4,0,0,Spring,Medium,13.7,0.2,15.3,0
2026-01-14,Paris Charles de Gaulle,68.75,78.69,17.2,12.35600947,4.843990527,95.42,France,1,2,0,Winter,Large,9.0,1.3,14.1,1
2025-12-02,Paris Charles de Gaulle,73.56,83.39,12.88998358,8.069139785,4.820843795,95.33,France,12,1,0,Winter,Large,7.6,0.7,19.5,0
2022-06-02,Nice,54.24,69.75,21.12704802,15.85287115,5.274176874,86.3,France,6,3,0,Summer,Medium,21.9,0.0,11.5,1
2026-04-18,Paris Orly,82.68,86.36,8.532679739,6.571969697,1.960710042,96.26,France,4,5,1,Spring,Medium,15.4,0.5,17.2,0
2024-02-20,Paris Charles de Gaulle,71.05,85.28,13.90941385,8.260283688,5.649130166,93.74,France,2,1,0,Winter,Large,7.6,0.1,15.8,0
2025-08-08,Paris Orly,65.5,82.56,18.1374269,10.04084302,8.096583877,95.3,France,8,4,0,Summer,Medium,23.1,0.0,12.8,1
2024-06-29,Paris Charles de Gaulle,30.61,56.8,47.34115919,30.08980583,17.25135336,94.35,France,6,5,1,Summer,Large,16.9,24.4,19.0,1
2025-08-03,Paris Orly,58.91,73.78,20.88505747,14.99558117,5.889476299,95.88,France,8,6,1,Summer,Medium,19.1,0.0,14.1,1
2025-08-06,Paris Charles de Gaulle,55.41,74.51,21.09563994,14.00908451,7.086555437,94.49,France,8,2,0,Summer,Large,16.6,0.0,9.3,1
2025-08-14,Nice,43.37,61.18,29.47389558,18.67921569,10.7946799,87.2,France,8,3,0,Summer,Medium,30.0,0.0,14.4,1
2024-11-10,Nice,82.35,86.09,9.405228758,5.958609272,3.446619487,91.76,France,11,6,1,Autumn,Medium,14.7,0.0,9.5,0
2022-01-22,Paris Charles de Gaulle,77.12,89.23,11.59435028,6.761464088,4.832886194,96.75,France,1,5,1,Winter,Large,3.6,0.0,8.2,0
2023-08-08,Paris Orly,54.28,70.38,24.64802632,15.79856688,8.849459437,94.72,France,8,1,0,Summer,Medium,18.4,0.7,16.6,1
2024-12-20,Paris Charles de Gaulle,50.76,70.61,22.94969512,14.62570707,8.323988051,95.33,France,12,4,0,Winter,Large,4.2,0.4,15.7,1
2024-07-26,Nice,41.14,62.07,27.75211817,19.13465517,8.617462999,84.28,France,7,4,0,Summer,Medium,27.3,0.0,10.4,1
2025-12-10,Paris Orly,82.23,92.89,9.599173554,4.950069735,4.649103819,94.57,France,12,2,0,Winter,Medium,11.6,1.2,14.4,0
2022-10-12,Paris Orly,67.61,79.43,14.18661972,9.169799054,5.016820664,94.39,France,10,2,0,Autumn,Medium,12.1,0.0,8.3,0
2025-11-08,Nice,85.95,93.39,6.94214876,3.717630854,3.224517906,86.11,France,11,5,1,Autumn,Medium,13.5,0.0,11.9,0
2022-02-01,Nice,89.74,92.5,5.820512821,3.708125,2.112387821,89.13,France,2,1,0,Winter,Medium,7.6,0.0,19.7,0
2026-03-31,Paris Charles de Gaulle,71.19,83.74,13.66920732,10.21533742,3.453869894,81.91,France,3,1,0,Spring,Large,7.8,0.2,13.7,0
2024-03-09,Nice,72.93,72.73,14.80451128,13.25239899,1.552112288,93.01,France,3,5,1,Spring,Medium,9.4,22.9,19.5,0
2023-05-01,Paris Charles de Gaulle,47.67,57.81,28.16850775,25.30761719,2.860890564,76.01,France,5,0,0,Spring,Large,11.6,4.8,18.7,1
2025-02-18,Nice,89.43,89.92,6.146341463,5.097759104,1.04858236,90.0,France,2,1,0,Winter,Medium,9.3,0.0,7.1,0
2022-05-01,Paris Charles de Gaulle,62.93,75.37,16.2875226,12.13526119,4.15226141,97.22,France,5,6,1,Spring,Large,10.4,0.0,15.5,1
2024-09-26,Nice,50.98,55.19,24.42398693,25.49561728,-1.071630356,82.76,France,9,3,0,Autumn,Medium,19.3,9.5,20.4,1
2022-11-06,Nice,62.5,71.17,18.07386364,17.03895706,1.034906581,89.0,France,11,6,1,Autumn,Medium,14.5,0.0,15.3,1
2023-12-10,Paris Charles de Gaulle,53.77,67.87,23.41708543,17.51623711,5.900848314,98.21,France,12,6,1,Winter,Large,9.7,4.9,34.0,1
2026-03-19,Nice,79.14,87.29,10.73006135,6.985911602,3.744149747,88.42,France,3,3,0,Spring,Medium,11.5,0.0,17.2,0
2025-10-17,Paris Orly,67.62,79.66,16.84527221,10.43498117,6.410291039,95.63,France,10,4,0,Autumn,Medium,12.3,0.2,14.2,1
2023-06-12,Nice,44.62,54.0,33.16153846,27.31486667,5.846671795,86.21,France,6,0,0,Summer,Medium,22.4,4.8,10.5,1
2024-07-23,Paris Orly,53.33,72.53,21.23174603,14.45514403,6.776601999,94.44,France,7,1,0,Summer,Medium,20.3,3.8,23.2,1
2022-04-29,Paris Charles de Gaulle,58.54,77.76,17.50522648,11.32337295,6.181853532,97.98,France,4,4,0,Spring,Large,13.4,1.0,18.8,1
2024-09-17,Paris Charles de Gaulle,65.95,79.39,15.8460077,10.20710855,5.638899147,95.77,France,9,1,0,Autumn,Large,15.4,0.0,25.7,1
2022-10-06,Paris Orly,75.25,81.31,11.51815182,9.166994536,2.35115728,95.03,France,10,3,0,Autumn,Medium,13.9,0.0,16.2,0
2023-01-14,Nice,84.71,85.06,9.164705882,7.018773946,2.145931936,94.62,France,1,5,1,Winter,Medium,9.2,0.0,10.7,0
2023-05-11,Nice,60.7,74.27,17.32835821,11.21221683,6.11614138,89.52,France,5,3,0,Spring,Medium,17.0,0.6,16.8,1
2022-04-05,Paris Charles de Gaulle,59.06,74.24,19.71174541,13.13368321,6.578062201,95.74,France,4,1,0,Spring,Large,9.5,1.3,21.0,1
2022-07-04,Nice,45.31,59.68,37.25377604,23.65127688,13.60249916,84.92,France,7,0,0,Summer,Medium,25.6,0.0,13.5,1
2022-07-25,Nice,49.62,62.6,29.43200758,19.50547074,9.926536838,88.89,France,7,0,0,Summer,Medium,27.8,0.0,12.4,1
2023-02-15,Nice,78.42,82.95,15.54676259,10.06821705,5.478545536,92.21,France,2,2,0,Winter,Medium,9.2,0.0,10.0,1
2023-09-03,Paris Charles de Gaulle,58.46,73.3,22.03179487,15.07199074,6.959804131,95.47,France,9,6,1,Autumn,Large,22.6,0.0,16.3,1
2024-06-28,Paris Charles de Gaulle,36.94,62.36,34.62770563,20.71432292,13.91338271,95.36,France,6,4,0,Summer,Large,17.5,0.0,14.1,1
2026-03-27,Paris Charles de Gaulle,68.7,81.48,17.1799687,9.943694401,7.2362743,95.55,France,3,4,0,Spring,Large,4.9,0.0,12.3,1
2022-08-20,Paris Orly,69.44,73.29,14.16319444,12.20593607,1.957258371,98.31,France,8,5,1,Summer,Medium,18.9,0.0,14.3,0
2022-01-03,Paris Charles de Gaulle,66.26,76.62,14.88604252,13.2154224,1.670620127,97.43,France,1,0,0,Winter,Large,10.5,7.0,31.1,0
2022-11-02,Nice,79.72,84.62,10.48951049,6.627692308,3.861818182,91.07,France,11,2,0,Autumn,Medium,16.6,0.0,10.7,0
2022-02-12,Paris Orly,69.19,85.16,14.12432432,10.90247253,3.221851797,96.95,France,2,5,1,Winter,Medium,2.0,0.0,13.9,0
2025-09-24,Paris Charles de Gaulle,56.01,74.39,21.95945946,13.15739899,8.80206047,94.27,France,9,2,0,Autumn,Large,10.3,12.0,19.7,1
2022-06-18,Nice,48.8,65.22,25.56937799,19.36457327,6.204804722,85.99,France,6,5,1,Summer,Medium,28.1,0.0,13.0,1
2022-12-04,Paris Orly,73.0,80.3,11.88593156,10.31527778,1.570653781,96.35,France,12,6,1,Winter,Medium,2.7,0.8,13.6,0
2023-12-25,Paris Charles de Gaulle,74.23,85.25,13.50103093,10.29124579,3.209785137,98.58,France,12,0,0,Winter,Large,10.7,0.5,25.0,0
2025-11-18,Nice,86.55,90.98,5.823529412,6.40942623,-0.585896818,85.82,France,11,1,0,Autumn,Medium,12.6,0.0,17.2,0
2022-04-04,Paris Orly,77.34,83.86,10.015625,7.826902887,2.188722113,89.24,France,4,0,0,Spring,Medium,4.4,0.1,21.1,0
2024-04-23,Nice,74.27,85.31,13.67563353,7.795103578,5.88052995,92.06,France,4,1,0,Spring,Medium,9.1,1.7,13.2,0
2023-11-11,Paris Orly,77.41,82.85,11.32635983,8.126778243,3.19958159,95.24,France,11,5,1,Autumn,Medium,7.4,0.5,16.2,0
2024-08-04,Paris Charles de Gaulle,57.66,75.26,22.87861272,16.84749632,6.031116399,97.75,France,8,6,1,Summer,Large,19.5,0.0,14.8,1
2026-05-22,Paris Charles de Gaulle,63.27,83.94,17.2244898,8.377464789,8.847025007,98.01,France,5,4,0,Spring,Large,19.4,0.0,7.8,1
2023-05-31,Paris Charles de Gaulle,61.34,73.72,17.66057839,12.95200927,4.708569113,96.37,France,5,2,0,Spring,Large,18.2,0.0,21.4,1
2023-09-05,Paris Orly,73.02,76.25,12.66031746,11.00197917,1.658338294,94.93,France,9,1,0,Autumn,Medium,24.6,0.0,12.2,0
2022-07-31,Nice,40.85,68.86,28.03267974,14.79152249,13.24115725,87.4,France,7,6,1,Summer,Medium,27.7,0.0,14.3,1
2025-12-11,Paris Charles de Gaulle,40.52,64.89,30.05007587,20.05791349,9.992162387,97.51,France,12,3,0,Winter,Large,7.3,0.0,12.5,1
2022-03-26,Nice,75.96,83.49,13.26923077,7.469877676,5.799353093,73.86,France,3,5,1,Spring,Medium,13.8,0.0,29.8,0
2024-08-27,Nice,56.9,71.9,19.68534483,13.93829201,5.747052817,88.48,France,8,1,0,Summer,Medium,27.1,0.0,15.8,1
2022-09-26,Paris Orly,68.35,74.37,14.86708861,15.82172996,-0.95464135,96.96,France,9,0,0,Autumn,Medium,12.4,10.3,30.2,0
2023-11-11,Nice,87.62,91.18,7.819047619,5.779084967,2.039962652,92.98,France,11,5,1,Autumn,Medium,12.5,0.0,19.9,0
2024-11-20,Paris Charles de Gaulle,53.7,76.33,19.99471831,13.32188612,6.672832189,94.57,France,11,2,0,Autumn,Large,3.6,1.6,22.7,1
2022-08-25,Paris Charles de Gaulle,62.2,72.49,18.51204819,13.8878926,4.624155589,97.55,France,8,3,0,Summer,Large,24.0,0.0,22.9,1
2025-06-23,Paris Charles de Gaulle,54.36,71.96,23.37482711,16.70458103,6.670246078,94.19,France,6,0,0,Summer,Large,19.7,0.1,23.6,1
2024-11-16,Paris Orly,77.1,91.43,9.532398754,4.318253968,5.214144786,94.3,France,11,5,1,Autumn,Medium,6.8,0.0,8.0,0
2023-07-20,Nice,51.49,65.91,24.2238806,16.2594697,7.9644109,84.29,France,7,3,0,Summer,Medium,27.1,0.0,10.5,1
2024-09-28,Paris Orly,68.46,77.01,16.3297491,11.53096107,4.798788033,96.89,France,9,5,1,Autumn,Medium,10.9,1.3,17.9,1
2025-11-28,Nice,87.66,84.81,7.103896104,7.230274262,-0.126378158,89.53,France,11,4,0,Autumn,Medium,8.4,0.0,16.2,0
2022-05-05,Paris Charles de Gaulle,64.12,78.98,18.15646259,11.98762712,6.168835466,98.18,France,5,3,0,Spring,Large,13.0,0.0,14.6,1
2022-05-30,Paris Orly,64.59,68.87,15.97377049,14.5793501,1.394420387,97.5,France,5,0,0,Spring,Medium,12.9,0.0,12.6,1
2023-11-12,Nice,87.65,91.82,7.024691358,5.256603774,1.768087584,90.61,France,11,6,1,Autumn,Medium,13.3,1.2,23.4,0
2024-04-09,Nice,67.21,74.85,18.14754098,13.83274854,4.314792446,89.0,France,4,1,0,Spring,Medium,14.7,10.5,16.9,1
2024-08-02,Nice,27.27,53.85,44.05944056,23.66480186,20.39463869,86.0,France,8,4,0,Summer,Medium,26.6,0.0,7.7,1
2025-03-25,Paris Orly,86.36,92.27,8.65,5.427575758,3.222424242,95.24,France,3,1,0,Spring,Medium,10.4,0.3,11.3,0
2026-02-12,Nice,65.0,69.54,24.07142857,20.1700883,3.901340271,79.89,France,2,3,0,Winter,Medium,13.0,1.1,27.9,1
2023-08-17,Paris Charles de Gaulle,53.99,70.04,21.59714004,15.96818182,5.628958221,95.26,France,8,3,0,Summer,Large,21.4,0.7,14.8,1
2024-08-16,Paris Orly,59.23,70.88,21.49702381,16.44656863,5.050455182,95.29,France,8,4,0,Summer,Medium,21.2,0.1,17.9,1
2022-12-13,Paris Charles de Gaulle,45.13,54.19,30.3359587,23.33416518,7.001793521,97.76,France,12,1,0,Winter,Large,-1.9,0.0,16.6,1
2024-09-04,Nice,55.36,59.92,21.19196429,20.37475387,0.817210418,89.92,France,9,2,0,Autumn,Medium,23.9,10.7,23.4,1
2025-04-10,Paris Charles de Gaulle,58.66,77.2,21.24170243,12.11688312,9.124819315,93.84,France,4,3,0,Spring,Large,9.1,0.0,15.5,1
2022-06-30,Nice,38.91,54.2,36.3479638,25.34411765,11.00384615,85.82,France,6,3,0,Summer,Medium,22.9,0.1,10.4,1
2024-12-03,Paris Orly,82.59,91.71,8.497512438,6.63601626,1.861496178,95.26,France,12,1,0,Winter,Medium,5.7,0.5,11.4,0
2023-03-09,Nice,46.55,51.15,27.55172414,22.90076336,4.650960779,78.06,France,3,3,0,Spring,Medium,16.0,0.5,25.2,1
2022-10-17,Nice,73.98,83.24,11.06632653,7.248468468,3.817858062,90.5,France,10,0,0,Autumn,Medium,19.4,0.0,14.2,0
2024-06-19,Paris Orly,51.65,72.92,21.66966967,12.35039683,9.319272844,96.0,France,6,2,0,Summer,Medium,17.7,2.6,23.5,1
2024-06-05,Paris Orly,60.83,77.88,18.88895966,10.84145299,8.047506669,96.02,France,6,2,0,Summer,Medium,16.0,0.6,17.8,1
2025-10-24,Nice,39.32,52.1,29.01282051,24.50609244,4.506728076,85.46,France,10,4,0,Autumn,Medium,16.2,0.0,21.3,1
2023-06-20,Nice,52.21,56.6,28.76054572,21.19355346,7.566992264,85.11,France,6,1,0,Summer,Medium,24.6,0.0,26.0,1
2022-11-05,Paris Orly,64.26,70.92,18.04417671,13.96155378,4.082622922,91.64,France,11,5,1,Autumn,Medium,8.1,0.1,17.0,1
2022-07-08,Nice,40.81,51.24,38.80422794,31.46060071,7.343627234,82.21,France,7,4,0,Summer,Medium,27.7,0.0,22.9,1
2022-07-10,Paris Orly,57.96,69.84,19.31847134,15.37597884,3.942492502,94.63,France,7,6,1,Summer,Medium,20.1,0.0,20.2,1
2025-10-13,Paris Charles de Gaulle,54.16,71.45,19.74744526,12.87661836,6.870826898,95.17,France,10,0,0,Autumn,Large,12.8,0.1,17.3,1
2022-10-07,Nice,55.84,68.16,23.23350254,14.84286899,8.39063355,91.96,France,10,4,0,Autumn,Medium,19.7,0.0,9.4,1
2023-01-02,Nice,58.79,69.75,19.92727273,12.22006173,7.707210999,93.41,France,1,0,0,Winter,Medium,11.7,0.0,9.4,1
2023-03-29,Paris Orly,56.34,56.67,21.28638498,18.48634921,2.80003577,78.18,France,3,2,0,Spring,Medium,13.4,4.2,21.0,1
2024-06-15,Nice,42.72,63.39,28.06103286,17.565625,10.49540786,91.02,France,6,5,1,Summer,Medium,19.9,0.0,14.5,1
2024-11-22,Nice,54.19,57.41,33.49591398,26.8462963,6.649617682,86.1,France,11,4,0,Autumn,Medium,11.6,0.8,28.4,1
2022-09-28,Nice,61.54,67.7,20.06613876,14.2030236,5.863115164,87.31,France,9,2,0,Autumn,Medium,20.9,0.0,27.1,1
2023-07-15,Paris Orly,45.61,57.84,34.36842105,28.32711963,6.041301424,92.88,France,7,5,1,Summer,Medium,22.7,3.7,32.3,1
2026-01-22,Nice,66.94,69.29,20.03508065,18.18142857,1.853652074,82.91,France,1,3,0,Winter,Medium,7.9,1.1,11.5,1
2023-08-30,Paris Orly,69.67,71.04,14.55555556,13.74740854,0.808147019,97.38,France,8,2,0,Summer,Medium,16.1,3.6,20.2,0
2022-01-11,Paris Orly,84.67,89.1,7.612555556,5.435363248,2.177192308,91.52,France,1,1,0,Winter,Medium,-0.3,0.0,9.2,0
2025-11-12,Paris Orly,85.44,89.41,7.475095785,4.844771242,2.630324544,96.32,France,11,2,0,Autumn,Medium,11.5,0.0,13.1,0
2023-02-16,Paris Charles de Gaulle,51.6,69.95,25.49007092,16.4102519,9.079819018,96.47,France,2,3,0,Winter,Large,6.4,1.0,17.1,1
2023-08-21,Paris Orly,59.69,71.96,23.48,16.01744548,7.462554517,92.16,France,8,0,0,Summer,Medium,21.8,0.0,13.4,1
2022-09-08,Paris Orly,70.4,71.83,17.37071651,13.41424149,3.956475025,97.87,France,9,3,0,Autumn,Medium,17.7,2.1,26.6,1
2022-04-22,Nice,60.57,73.21,19.23628571,13.67539683,5.560888889,93.63,France,4,4,0,Spring,Medium,15.0,1.1,21.4,1
2023-03-30,Paris Orly,44.34,56.68,29.83921569,22.50929339,7.329922291,85.17,France,3,3,0,Spring,Medium,13.8,3.2,28.7,1
2023-01-03,Nice,74.05,81.75,13.61832061,8.08968254,5.528638071,93.75,France,1,1,0,Winter,Medium,12.8,0.8,9.0,0
2022-03-31,Paris Charles de Gaulle,59.55,76.98,17.72918227,11.70531001,6.023872266,95.13,France,3,3,0,Spring,Large,5.2,0.7,26.4,1
2025-08-28,Nice,23.13,20.7,65.88432836,64.48789063,1.396437733,81.9,France,8,3,0,Summer,Medium,23.7,8.4,15.9,1
2022-08-09,Nice,60.66,74.52,19.54028436,12.00192308,7.538361283,88.89,France,8,1,0,Summer,Medium,28.5,0.0,15.8,1
2025-06-28,Paris Orly,54.36,76.17,24.68456376,14.49479866,10.1897651,92.17,France,6,5,1,Summer,Medium,24.0,0.0,12.8,1
2024-05-05,Paris Charles de Gaulle,66.1,78.79,18.24171779,11.950516,6.291201796,96.92,France,5,6,1,Spring,Large,11.9,1.3,19.0,1
2025-09-03,Paris Orly,74.29,83.15,13.22316384,8.583661049,4.639502793,97.27,France,9,2,0,Autumn,Medium,19.5,0.1,30.9,0
2023-12-06,Paris Charles de Gaulle,57.69,75.97,21.67721445,13.63395171,8.043262744,96.65,France,12,2,0,Winter,Large,4.4,0.1,12.0,1
2026-03-26,Paris Charles de Gaulle,66.2,77.32,19.10280374,13.40178478,5.701018961,95.16,France,3,3,0,Spring,Large,4.8,1.4,19.1,1
2023-12-22,Paris Charles de Gaulle,33.64,49.62,34.60983103,26.18504864,8.424782386,95.8,France,12,4,0,Winter,Large,9.7,1.7,29.1,1
